text,author,likes,replyCount,cleaned_text
Jack I agree 💯! The whole system needs to be broken down! I do have faith that this will happen!Why? Because we are the creators and people listening to these conversations are just the beginning. Jack you have more power than you think! We are listening! Thank you and we love you!,@katinatsallas1523,2,0,jack i agree hundred_points the whole system needs to be broken down i do have faith that this will happenwhy because we are the creators and people listening to these conversations are just the beginning jack you have more power than you think we are listening thank you and we love you
"This soft serve pleases you and never answers the question....are a fraud or, are you legit?",@toddyb8464,0,0,this soft serve pleases you and never answers the questionare a fraud or are you legit
"I'm a fan of Jack, but he does have a condescending way of debating.  He comes off as ""I know all the answers before you answer my question"".",@erikiversen408,1,0,im a fan of jack but he does have a condescending way of debating  he comes off as i know all the answers before you answer my question
Jack is the real deal ❤,@Stardust_Truth_Seeker,1,0,jack is the real deal red_heart
I agree with Jack Krus  about tte fronting,@Stardust_Truth_Seeker,1,0,i agree with jack krus  about tte fronting
Fruit Loop.... yourrrrrrrrrrrr outtttttta here!,@archtoker8925,0,0,fruit loop yourrrrrrrrrrrr outtttttta here
Health has never been a voting issue because both sides have always been pro pharma. This is the first time it may matter.,@summerman2,0,0,health has never been a voting issue because both sides have always been pro pharma this is the first time it may matter
Lol 1 hour 37 min mark where he says the WEF called me....,@erikherrmann4032,2,2,lol  hour  min mark where he says the wef called me
This lobbyist is just trying to get Rich by working in Washington,@joebrennan270,0,0,this lobbyist is just trying to get rich by working in washington
Ban all vaxes!!! All!!,@summerman2,1,0,ban all vaxes all
"This has to be one of the most uncomfortable things I've ever watched on youtube. It reminds me of Christmas Day with my Mums family, its definitely seasonal.",@Yasmine-n3h,1,0,this has to be one of the most uncomfortable things ive ever watched on youtube it reminds me of christmas day with my mums family its definitely seasonal
Cally Means is lying. He won't answer simple answers.  He's a scared liar.,@summerman2,1,1,cally means is lying he wont answer simple answers  hes a scared liar
Who is that obvious fake Calley man that's trying to discredit Jack when all Jack is doing is asking straightforward questions and he keeps playing snowflaking victim instead of just answering like an adult. I know his mother has died but he's really not coming over very authentic,@Stardust_Truth_Seeker,5,0,who is that obvious fake calley man thats trying to discredit jack when all jack is doing is asking straightforward questions and he keeps playing snowflaking victim instead of just answering like an adult i know his mother has died but hes really not coming over very authentic
